root_id,region,flow,super_class,cell_class,cell_type,side
16878,MX,efferent,descending,fl,DNge019,R
16935,MD,efferent,descending,ut,DNge097,R
16942,MD,efferent,descending,fl,DNge098,R
16994,,efferent,descending,xn,DNg17,L
17019,,efferent,descending,ut,DNpe004,R
17093,LB,efferent,descending,xl,DNg45,L
17101,MX,efferent,descending,it,DNg106,L
17120,LB,efferent,descending,ut,DNg82,R
17179,,efferent,descending,ut,DNa07,R
17198,,efferent,descending,xl,DNge035,R
17199,LB,efferent,descending,ut,DNg82,L
17210,PC,efferent,descending,xn,DNpe036,L
17211,,efferent,descending,fl,DNge174,R
17331,LB,efferent,descending,ut,DNg02_d,R
17333,MX,efferent,descending,it,DNg106,R
17367,,efferent,descending,xn,DNp65,L
17373,,efferent,descending,xn,DNg58,L
17386,MX,efferent,descending,nt,DNg12_d,R
17471,LB,efferent,descending,nt,DNg09_b,R
17555,GNG,efferent,descending,xl,DNxl114,L
17727,LB,efferent,descending,xn,DNg09_a,L
17739,MX,efferent,descending,fl,DNge105,L
17967,,efferent,descending,xn,DNde006,L
18072,,efferent,descending,ut,DNp16_a,R
18110,LB,efferent,descending,xn,DNge145,L
18122,,efferent,descending,it,DNg77,L
18159,,efferent,descending,fl,DNge174,L
18183,LB,efferent,descending,ut,DNg02_f,R
18229,MX,efferent,descending,fl,DNge021,R
18265,MX,efferent,descending,fl,DNge019,L
18532,LB,efferent,descending,xn,DNg09_a,R
18556,LB,efferent,descending,ut,DNg03,R
18562,LB,efferent,descending,xn,DNg11,R
18607,,efferent,descending,xn,DNpe037,R
18616,MX,efferent,descending,nt,DNg12_a,R
19030,LB,efferent,descending,ut,DNge091,L
19038,MX,efferent,descending,lt,DNg106,L
19084,LB,efferent,descending,xl,DNge029,L
19214,MX,efferent,descending,fl,DNge019,L
19247,MX,efferent,descending,lt,DNg106,L
19268,MX,efferent,descending,nt,DNge177,R
19428,,efferent,descending,xl,DNge144,R
19441,MX,efferent,descending,nt,DNg12_a,L
19450,LB,efferent,descending,ut,DNge091,L
19455,MX,efferent,descending,nt,DNg12_h,L
19489,,efferent,descending,ut,DNpe010,R
19570,,efferent,descending,ut,DNpe010,L
19573,MX,efferent,descending,ut,DNg08,L
19631,MX,efferent,descending,nt,DNg12_h,R
19633,LB,efferent,descending,xn,DNg11,L
19664,MX,efferent,descending,fl,DNge019,R
19691,LB,efferent,descending,ut,DNge110,R
19749,LB,efferent,descending,ut,DNge091,L
19773,LB,efferent,descending,ut,DNg02_g,L
19871,LB,efferent,descending,xn,DNg06,L
19946,MX,efferent,descending,nt,DNge177,R
19960,,efferent,descending,ut,DNa07,L
19962,LB,efferent,descending,ut,DNge181,L
19994,LB,efferent,descending,ut,DNge091,R
20051,LB,efferent,descending,ut,DNge183,L
20054,LB,efferent,descending,ut,DNge091,L
20102,MX,efferent,descending,fl,DNge178,L
20129,MX,efferent,descending,fl,DNg12_e,R
20131,,efferent,descending,ut,DNpe004,L
20185,LB,efferent,descending,ut,DNg36_a,R
20234,LB,efferent,descending,ut,DNge175,L
20288,MX,efferent,descending,nt,DNge177,L
20289,LB,efferent,descending,ut,DNg02_g,R
20354,LB,efferent,descending,xn,DNg57,L
20408,MX,efferent,descending,fl,DNge021,L
20414,,efferent,descending,ut,DNp16_a,L
20418,,efferent,descending,xn,DNpe053,R
20473,MX,efferent,descending,nt,DNg12_c,R
20515,MX,efferent,descending,ut,DNg08,R
20531,LB,efferent,descending,xn,DNg09_a,L
20643,LB,efferent,descending,xn,DNg57,R
20743,MX,efferent,descending,fl,DNge019,R
20745,,efferent,descending,nt,DNpe009,L
20753,,efferent,descending,ut,DNp16_b,R
20774,LB,efferent,descending,ut,DNg36_a,R
20788,MX,efferent,descending,nt,DNg12_c,R
20821,MX,efferent,descending,ut,DNg08,R
20849,LB,efferent,descending,ut,DNg02_b,L
20886,MX,efferent,descending,fl,DNge025,R
20923,LB,efferent,descending,ut,DNg110,R
20962,LB,efferent,descending,ut,DNg02_f,L
21027,,efferent,descending,ut,DNp17,L
21031,,efferent,descending,ut,DNp72,R
21122,LB,efferent,descending,ut,DNg02_a,L
21146,LB,efferent,descending,ut,DNge091,L
21149,,efferent,descending,xl,DNg107,L
21155,MX,efferent,descending,it,DNg106,R
21278,MX,efferent,descending,it,DNg106,L
21403,LB,efferent,descending,ut,DNge183,R
21428,LB,efferent,descending,ut,DNge091,R
21578,MX,efferent,descending,it,DNg106,L
21581,MX,efferent,descending,fl,DNge178,R
21589,LB,efferent,descending,xn,DNge111,R
21624,MX,efferent,descending,nt,DNg12_a,L
21668,MX,efferent,descending,fl,DNge019,R
21712,,efferent,descending,ut,DNp16_b,L
21863,MX,efferent,descending,lt,DNg106,L
22012,GNG,efferent,descending,xl,DNxl114,R
22024,LB,efferent,descending,ut,DNge181,R
22033,MX,efferent,descending,nt,DNg12_c,L
22080,MX,efferent,descending,nt,DNg12_g,R
22087,MX,efferent,descending,fl,DNg83,L
22128,MX,efferent,descending,nt,DNg12_g,L
22158,,efferent,descending,xn,DNpe012_b,R
22190,MX,efferent,descending,fl,DNg12_e,L
22390,LB,efferent,descending,xn,DNge008,L
22393,LB,efferent,descending,ut,DNg02_a,R
22404,LB,efferent,descending,ut,DNg02_a,L
22462,LB,efferent,descending,ut,DNg02_g,R
22474,MX,efferent,descending,fl,DNg12_e,R
22564,MX,efferent,descending,fl,DNg12_e,R
22596,MX,efferent,descending,fl,DNg12_e,L
22627,LB,efferent,descending,ut,DNge095,R
22645,LB,efferent,descending,nt,DNge087,L
22692,LB,efferent,descending,ut,DNg110,R
22757,MX,efferent,descending,fl,DNge019,L
22758,,efferent,descending,xl,DNg67,R
23178,LB,efferent,descending,xn,DNge111,L
23220,LB,efferent,descending,xn,DNge111,R
23341,LB,efferent,descending,ut,DNg110,L
23411,LB,efferent,descending,ut,DNg02_a,R
23412,LB,efferent,descending,ut,DNge181,L
23628,MX,efferent,descending,nt,DNg12_a,R
23667,LB,efferent,descending,nt,DNge087,R
23715,LB,efferent,descending,ut,DNge093,L
23819,LB,efferent,descending,xn,DNge111,R
23882,LB,efferent,descending,ut,DNge015,R
23891,MX,efferent,descending,xl,DNge120,L
23892,LB,efferent,descending,ut,DNge095,L
23953,LB,efferent,descending,ut,DNge091,R
23960,MX,efferent,descending,nt,DNg12_c,L
24038,MX,efferent,descending,ut,DNg08,L
24043,LB,efferent,descending,ut,DNge090,L
24058,LB,efferent,descending,ut,DNge014,L
24184,LB,efferent,descending,ut,DNg110,L
24232,LB,efferent,descending,ut,DNg36_a,L
24350,LB,efferent,descending,ut,DNge109,R
24354,LB,efferent,descending,ut,DNge090,R
24374,MX,efferent,descending,ut,DNg08,L
24466,,efferent,descending,xn,DNpe012_b,R
24517,LB,efferent,descending,nt,DNg53,L
24540,MX,efferent,descending,fl,DNge025,L
24619,MX,efferent,descending,nt,DNg12_c,L
24657,LB,efferent,descending,ut,DNge091,L
24666,LB,efferent,descending,nt,DNge117,R
24752,,efferent,descending,ut,DNp72,L
24880,MX,efferent,descending,xn,DNg12_f,R
24961,MX,efferent,descending,nt,DNg12_a,R
24987,,efferent,descending,xn,DNpe012_b,L
25046,LB,efferent,descending,xn,DNge115,R
25180,MX,efferent,descending,nt,DNg12_a,L
25188,MX,efferent,descending,ut,DNg08,L
25205,LB,efferent,descending,ut,DNg92_b,L
25249,LB,efferent,descending,xn,DNge092,L
25283,MX,efferent,descending,ut,DNg08,R
25357,LB,efferent,descending,ut,DNg02_d,L
25461,MX,efferent,descending,ut,DNg08,R
25465,LB,efferent,descending,ut,DNg07,R
25474,LB,efferent,descending,ut,DNg07,L
25504,LB,efferent,descending,xn,DNge092,R
25535,,efferent,descending,ut,DNp17,R
25589,LB,efferent,descending,ut,DNg07,L
25634,LB,efferent,descending,ut,DNge091,L
25802,LB,efferent,descending,xn,DNge092,R
25844,,efferent,descending,xl,DNge058,L
25848,MX,efferent,descending,ut,DNg08,R
25852,LB,efferent,descending,ut,DNg02_a,L
25861,LB,efferent,descending,xl,DNge038,L
25876,LB,efferent,descending,ut,DNge108,L
25983,,efferent,descending,nt,DNpe009,L
25985,GNG,efferent,descending,xl,DNge074,L
26049,LB,efferent,descending,ut,DNg02_a,R
26079,LB,efferent,descending,ut,DNg02_b,R
26182,MX,efferent,descending,ut,DNg08,L
26232,MX,efferent,descending,ut,DNg08,L
26385,LB,efferent,descending,nt,DNge087,R
26413,LB,efferent,descending,ut,DNg07,L
26441,MX,efferent,descending,xn,DNg12_f,R
26452,LB,efferent,descending,ut,DNg07,L
26464,LB,efferent,descending,xn,DNge115,L
26512,LB,efferent,descending,ut,DNg07,L
26587,MX,efferent,descending,ut,DNg08,R
26591,LB,efferent,descending,ut,DNg07,R
26636,PC,efferent,descending,ad,DNp58,L
26644,LB,efferent,descending,xn,DNge094,R
26652,LB,efferent,descending,xn,DNge094,L
26672,,efferent,descending,xn,DNpe012_b,L
26743,LB,efferent,descending,xn,DNge094,L
26824,MX,efferent,descending,ut,DNg08,R
26984,LB,efferent,descending,xn,DNge115,L
27001,LB,efferent,descending,xn,DNge094,L
27041,MX,efferent,descending,ut,DNg08,L
27113,LB,efferent,descending,xn,DNge180,R
27118,MX,efferent,descending,ut,DNg08,L
27135,LB,efferent,descending,ut,DNge015,R
27143,LB,efferent,descending,ut,DNg07,L
27144,LB,efferent,descending,xn,DNge092,L
27170,LB,efferent,descending,ut,DNge017,L
27254,LB,efferent,descending,lt,DNg01_c,R
27437,LB,efferent,descending,ut,DNg07,R
27490,LB,efferent,descending,ut,DNge015,L
27525,LB,efferent,descending,xn,DNge094,L
27598,,efferent,descending,ut,DNp17,L
27607,LB,efferent,descending,ut,DNge017,R
27615,LB,efferent,descending,xn,DNge115,R
27626,LB,efferent,descending,ut,DNge093,R
27715,MX,efferent,descending,ut,DNg08,R
27735,LB,efferent,descending,ut,DNge110,L
27792,LB,efferent,descending,ut,DNge093,L
27800,,efferent,descending,xn,DNpe012_a,L
28000,LB,efferent,descending,ut,DNg07,L
28001,LB,efferent,descending,xn,DNge094,L
28152,LB,efferent,descending,xn,DNge180,L
28414,LB,efferent,descending,xn,DNge116,L
28450,GNG,efferent,descending,xl,DNge153,R
28519,MX,efferent,descending,ut,DNg08,L
28579,LB,efferent,descending,ut,DNg01_a,L
28602,LB,efferent,descending,ut,DNg01_b,L
28678,LB,efferent,descending,ut,DNg110,R
28687,LB,efferent,descending,xn,DNge115,L
28756,MX,efferent,descending,ut,DNg08,L
28905,LB,efferent,descending,ut,DNg02_a,L
28940,,efferent,descending,xn,DNg94,L
28949,LB,efferent,descending,ut,DNg07,R
28961,LB,efferent,descending,xn,DNge116,R
29059,LB,efferent,descending,xn,DNge115,L
29086,LB,efferent,descending,xl,DNge023,L
29158,LB,efferent,descending,nt,DNge085,L
29188,LB,efferent,descending,ut,DNge108,R
29242,GNG,efferent,descending,xl,DNge153,L
29300,T2,intrinsic,interneuron,BI|premotor_candidate,IN17A029,L
29310,LB,efferent,descending,xn,DNg06,L
29509,LB,efferent,descending,ut,DNg07,R
29594,MX,efferent,descending,ut,DNg08,R
29609,MX,efferent,descending,ut,DNg08,R
29639,LB,efferent,descending,ut,DNg05_b,R
29685,,efferent,descending,ut,DNp17,L
29854,,efferent,descending,ut,DNpe015,R
29934,,efferent,descending,xn,DNpe012_a,L
30161,LB,efferent,descending,ut,DNg36_b,L
30228,LB,efferent,descending,ut,DNg02_a,R
30465,,efferent,descending,xn,DNge134,L
30503,,efferent,descending,ut,DNpe015,R
30827,LB,efferent,descending,ut,DNg36_b,L
30929,LB,efferent,descending,nt,DNge117,L
30957,,efferent,descending,ut,DNpe015,R
31059,,efferent,descending,ht,DNpe054,R
31264,,efferent,descending,nt,DNpe009,L
31298,MX,efferent,descending,fl,DNge024,R
31327,LB,efferent,descending,ut,DNge108,L
31338,LB,efferent,descending,ut,DNge108,R
31381,MX,efferent,descending,ut,DNg08,L
31421,LB,efferent,descending,ut,DNg07,L
31609,LB,efferent,descending,ut,DNge114,L
31641,LB,efferent,descending,ut,DNg02_a,R
31769,LB,efferent,descending,xn,DNge115,R
31790,LB,efferent,descending,xn,DNg18_b,L
31825,MX,efferent,descending,fl,DNge024,R
31932,MX,efferent,descending,fl,DNge009,L
31987,,efferent,descending,ut,DNpe015,L
32166,,efferent,descending,xn,DNpe012_a,R
32263,,efferent,descending,ht,DNpe008,R
32288,,efferent,descending,ut,DNpe015,L
32413,MX,efferent,descending,xn,DNg12_f,L
32680,LB,efferent,descending,ut,DNg36_b,R
32832,LB,efferent,descending,ut,DNg05_c,L
32961,,efferent,descending,ht,DNpe008,R
33007,,efferent,descending,ut,DNp17,L
33037,PC,efferent,descending,xn,DNp69,L
33116,LB,efferent,descending,xn,DNge089,L
33333,LB,efferent,descending,ut,DNg02_g,L
33335,,efferent,descending,xn,DNpe024,L
33358,LB,efferent,descending,xn,DNge116,L
33424,LB,efferent,descending,ut,DNg02_b,L
33683,LB,efferent,descending,xn,DNge115,R
33788,,efferent,descending,xn,DNpe014,L
33829,MX,efferent,descending,fl,DNg83,R
33851,LB,efferent,descending,ut,DNg05_c,R
33876,LB,efferent,descending,nt,DNge085,R
34023,,efferent,descending,ut,DNp17,R
34031,LB,efferent,descending,ut,DNge114,L
34162,LB,efferent,descending,ut,DNge114,R
34292,LB,efferent,descending,nt,DNge087,L
34468,,efferent,descending,ut,DNpe015,L
34474,LB,efferent,descending,xn,DNge089,R
34569,,efferent,descending,ht,DNpe008,R
34590,,efferent,descending,xn,DNge182,R
34649,LB,efferent,descending,nt,DNge179,L
34664,LB,efferent,descending,ut,DNge154,R
34830,LB,efferent,descending,ut,DNg36_b,R
34887,,efferent,descending,ut,DNpe015,L
35153,,efferent,descending,ht,DNpe054,L
35233,LB,efferent,descending,nt,DNg53,R
35345,MX,efferent,descending,fl,DNge024,R
35398,,efferent,descending,ut,DNp17,L
35469,MX,efferent,descending,fl,DNge009,R
35519,,efferent,descending,ut,DNpe015,L
35630,,efferent,descending,ut,DNp17,L
35899,,efferent,descending,ht,DNpe008,L
35988,LB,efferent,descending,ut,DNg02_a,L
36102,MX,efferent,descending,xn,DNge136,L
36172,LB,efferent,descending,ut,DNg06,R
36260,LB,efferent,descending,xn,DNg18_b,R
36263,LB,efferent,descending,xn,DNge116,R
36379,MX,efferent,descending,nt,DNg12_b,R
36541,,efferent,descending,fl,DNge078,R
36623,LB,efferent,descending,nt,DNge085,L
36631,LB,efferent,descending,ut,DNg05_b,R
36721,,efferent,descending,ht,DNpe054,L
37025,LB,efferent,descending,ut,DNg03,R
37071,LB,efferent,descending,nt,DNge179,R
37098,,efferent,descending,nt,DNpe057,R
37135,LB,efferent,descending,ut,DNg02_b,L
37163,,efferent,descending,ht,DNpe008,L
37212,,efferent,descending,ht,DNpe008,L
37310,,efferent,descending,xl,DNpe041,L
37406,MX,efferent,descending,fl,DNge024,L
37683,LB,efferent,descending,ut,DNge109,L
37686,MX,efferent,descending,xn,DNg12_b,R
38064,LB,efferent,descending,ut,DNg07,R
38191,LB,efferent,descending,nt,DNge085,R
38416,,efferent,descending,ht,DNpe008,L
38465,LB,efferent,descending,xn,DNge089,L
38731,LB,efferent,descending,nt,DNge179,L
38757,,efferent,descending,ht,DNpe008,R
38781,CB,efferent,descending,xl,DNpe029,R
38796,LB,efferent,descending,ut,DNg92_b,L
38848,LB,efferent,descending,xn,DNge089,R
39014,LB,efferent,descending,it,DNge126,L
39071,LB,efferent,descending,xn,DNge094,L
39130,LB,efferent,descending,nt,DNge071,R
39248,LB,efferent,descending,ut,DNg03,L
39283,LB,efferent,descending,ut,DNge114,L
39558,,efferent,descending,nt,DNpe057,L
39565,CB,efferent,descending,xl,DNpe029,L
39640,LB,efferent,descending,it,DNge126,R
39735,LB,efferent,descending,ut,DNg03,R
39774,,efferent,descending,ht,DNpe008,R
39852,MX,efferent,descending,fl,DNge020,R
39887,LB,efferent,descending,nt,DNge085,L
40001,,efferent,descending,xn,DNge119,L
40157,LB,efferent,descending,ut,DNg03,L
40248,,efferent,descending,ht,DNpe008,R
40361,MX,efferent,descending,fl,DNge024,L
40447,MD,efferent,descending,xn,DNg79,L
40549,LB,efferent,descending,ut,DNg03,R
40623,LB,efferent,descending,xn,DNg18_b,R
40683,,efferent,descending,xl,DNge102,R
40700,LB,efferent,descending,xn,DNge094,R
40701,MX,efferent,descending,nt,DNg12_b,L
40743,MxLbN,efferent,descending,unknown_sensory,LN-DN1,L
40782,,efferent,descending,ht,DNpe008,L
40792,LB,efferent,descending,xn,DNge094,R
40934,,efferent,descending,ht,DNpe008,L
40959,LB,efferent,descending,xn,DNge089,L
41319,LB,efferent,descending,nt,DNge085,R
41346,LB,efferent,descending,xn,DNge094,R
41705,,efferent,descending,ht,DNpe008,L
41951,,efferent,descending,ht,DNpe008,L
41969,LB,efferent,descending,nt,DNge085,L
42002,LB,efferent,descending,ut,DNge176,R
42051,,efferent,descending,ht,DNpe054,L
42102,LB,efferent,descending,ut,DNge108,L
42125,,efferent,descending,ht,DNpe008,R
42178,LB,efferent,descending,ut,DNg110,L
42206,LB,efferent,descending,nt,DNge179,L
42226,,efferent,descending,ht,DNpe008,L
42465,LB,efferent,descending,xn,DNg06,R
42780,,efferent,descending,ht,DNpe054,R
42792,LB,efferent,descending,xn,DNge094,R
43730,LB,efferent,descending,nt,DNg10,L
44502,LB,efferent,descending,nt,DNge071,L
44650,LB,efferent,descending,nt,DNg10,R
44659,LB,efferent,descending,nt,DNg10,R
44826,LB,efferent,descending,nt,DNg10,L
44836,MX,efferent,descending,xn,DNg12_b,R
44952,LB,efferent,descending,nt,DNge071,R
44980,LB,efferent,descending,ut,DNg03,R
45757,LB,efferent,descending,ut,DNg92_b,R
45906,LB,efferent,descending,xn,DNg18_b,R
45915,LB,efferent,descending,nt,DNg10,R
46011,MX,efferent,descending,fl,DNge020,R
46228,LB,efferent,descending,nt,DNg10,L
46380,MX,efferent,descending,fl,DNge024,L
46578,LB,efferent,descending,nt,DNg10,R
47102,MX,efferent,descending,xn,DNg12_b,L
47285,MX,efferent,descending,nt,DNg12_b,R
47383,LB,efferent,descending,ut,DNg18_a,L
47402,LB,efferent,descending,nt,DNg10,L
47693,PC,efferent,descending,xn,DNpe036,R
48163,MxLbN,efferent,descending,unknown_sensory,LN-DN1,R
48408,MX,efferent,descending,xn,DNg12_b,L
48535,LB,efferent,descending,nt,DNge071,R
48565,LB,efferent,descending,nt,DNge071,L
48618,,efferent,descending,ut,DNp17,R
48924,LB,efferent,descending,nt,DNg10,R
48949,LB,efferent,descending,nt,DNg10,R
49210,,efferent,descending,xn,DNpe011,R
49310,MX,efferent,descending,fl,DNge009,R
49624,LB,efferent,descending,ut,DNg03,L
49690,LB,efferent,descending,nt,DNge085,R
49928,LB,efferent,descending,nt,DNge071,L
50664,LB,efferent,descending,nt,DNge071,R
51024,LB,efferent,descending,ut,DNg03,L
51188,LB,efferent,descending,ut,DNg18_a,R
52770,MX,efferent,descending,fl,DNge020,L
53514,,efferent,descending,ht,DNpe008,R
53821,MX,efferent,descending,fl,DNge020,L
54021,,efferent,descending,ht,DNpe054,R
54278,LB,efferent,descending,ut,DNg03,L
55021,MX,efferent,descending,fl,DNg12_e,L
55370,LB,efferent,descending,ut,DNge045,L
55546,LB,efferent,descending,lt,DNg01_c,L
55763,,efferent,descending,xn,DNpe011,L
56057,,efferent,descending,xn,DNpe011,L
56214,LB,efferent,descending,ut,DNg03,R
56587,LB,efferent,descending,ut,DNg36_b,R
57776,MX,efferent,descending,fl,DNge020,L
58581,,efferent,descending,ut,DNpe015,R
62405,LB,efferent,descending,xl,DNg39,L
63287,MX,efferent,descending,nt,DNg12_b,L
63701,,efferent,descending,xl,DNd02,R
63718,LB,efferent,descending,nt,DNg10,L
66284,,efferent,descending,fl,DNg47,L
67107,LB,efferent,descending,xn,DNg18_b,L
67982,LB,efferent,descending,xn,DNge013,R
68005,LB,efferent,descending,ut,DNg82,L
69173,,efferent,descending,xn,DNpe018,L
69409,LB,efferent,descending,ut,DNg06,R
71633,,efferent,descending,ut,DNpe015,L
71953,LB,efferent,descending,ut,DNg06,L
73541,LB,efferent,descending,xn,DNg18_b,L
78326,T2,intrinsic,interneuron,BI|premotor_candidate,IN03B058,R
78641,,efferent,descending,nt,DNpe057,L
79892,LB,efferent,descending,ut,DNg18_a,L
79943,LB,efferent,descending,ut,DNg05_b,L
82411,LB,efferent,descending,ut,DNg06,R
83661,LB,efferent,descending,fl,DNge046,R
90235,,efferent,descending,ut,DNp17,R
91201,LB,efferent,descending,nt,DNge071,R
92936,,efferent,descending,xl,DNge083,L
94838,LB,efferent,descending,ut,DNg03,L
96106,,efferent,descending,xl,DNbe002,R
96166,LB,efferent,descending,ut,DNge176,L
97614,,efferent,descending,ut,DNp17,R
97980,CB,efferent,descending,xl,DNpe029,R
98227,,efferent,descending,nt,DNpe009,R
99955,,efferent,descending,xn,DNpe011,R
101889,MX,efferent,descending,fl,DNge025,L
113166,,efferent,descending,xn,DNpe018,R
127742,LB,efferent,descending,nt,DNge179,R
144505,MX,efferent,descending,xl,DNg65,L
149920,MX,efferent,descending,lt,DNg106,R
151406,LB,efferent,descending,nt,DNge117,R
152243,,efferent,descending,nt,DNpe057,R
153028,GNG,efferent,descending,xl,DNge074,R
161406,,efferent,descending,xn,"DNp51,DNpe019",L
165031,,efferent,descending,xn,DNpe018,L
169746,LB,efferent,descending,xn,DNge114,L
170107,,efferent,descending,xn,DNge182,L
173593,,efferent,descending,ht,DNpe008,R
177685,LB,efferent,descending,ut,DNg02_e,L
178516,CB,efferent,descending,xl,DNpe029,L
185977,,efferent,descending,xl,DNge102,L
186380,,efferent,descending,xl,DNge144,L
188933,LB,efferent,descending,ut,DNg92_a,L
188947,MD,efferent,descending,xn,DNg60,R
192465,MxLbN,efferent,descending,unknown_sensory,LN-DN2,L
197252,LB,efferent,descending,ut,DNg92_a,R
199352,LB,efferent,descending,xn,DNge130,L
203146,LB,efferent,descending,xn,DNg06,R
